X,f(X)
-11.820370614359586,8.886260916845417
-11.819370614359586,8.874352976210085
-11.818370614359587,8.862539693768685
-11.817370614359588,8.850820670887183
-11.816370614359588,8.839195512968777
-11.815370614359589,8.827663829425001
-11.81437061435959,8.816225233647245
-11.81337061435959,8.80487934297867
-11.81237061435959,8.79362577868637
-11.811370614359591,8.782464165933932
-11.810370614359591,8.771394133754356
-11.809370614359592,8.760415315023312
-11.808370614359593,8.74952734643272
-11.807370614359593,8.738729868464633
-11.806370614359594,8.728022525365521
-11.805370614359594,8.717404965120815
-11.804370614359595,8.706876839429851
-11.803370614359595,8.69643780368104
-11.802370614359596,8.686087516927426
-11.801370614359596,8.675825641862547
-11.800370614359597,8.665651844796598
-11.799370614359598,8.655565795632858
-11.798370614359598,8.645567167844574
-11.797370614359599,8.635655638451926
-11.7963706143596,8.62583088799949
-11.7953706143596,8.616092600533893
-11.7943706143596,8.606440463581784
-11.7933706143596,8.59687416812815
-11.792370614359601,8.587393408594782
-11.791370614359602,8.577997882819242
-11.790370614359603,8.568687292033879
-11.789370614359603,8.559461340852057
-11.788370614359604,8.550319737221049
-11.787370614359604,8.541262192441952
-11.786370614359605,8.532288421123463
-11.785370614359605,8.52339814116894
-11.784370614359606,8.514591073757245
-11.783370614359606,8.50586694332378
-11.782370614359607,8.497225477541805
-11.781370614359608,8.488666407304043
-11.780370614359608,8.480189466704529
-11.779370614359609,8.47179439302071
-11.77837061435961,8.463480926695818
-11.77737061435961,8.455248811321493
-11.77637061435961,8.447097793620657
-11.77537061435961,8.43902762343067
-11.774370614359611,8.431038053686656
-11.773370614359612,8.423128840405159
-11.772370614359613,8.415299742668017
-11.771370614359613,8.407550522596173
-11.770370614359614,8.399880945375436
-11.769370614359614,8.39229077917866
-11.768370614359615,8.384779795192383
-11.767370614359615,8.377347767591433
-11.766370614359616,8.369994473524198
-11.765370614359616,8.362719693098178
-11.764370614359617,8.355523209365785
-11.763370614359618,8.348404808310306
-11.762370614359618,8.341364278832154
-11.761370614359619,8.334401412735321
-11.76037061435962,8.327516004714097
-11.75937061435962,8.320707852339913
-11.75837061435962,8.31397675604854
-11.75737061435962,8.30732251912741
-11.756370614359621,8.3007449477032
-11.755370614359622,8.294243850729591
-11.754370614359622,8.287819039975366
-11.753370614359623,8.281470330012505
-11.752370614359624,8.275197538204754
-11.751370614359624,8.269000484696187
-11.750370614359625,8.262878992400134
-11.749370614359625,8.256832886988196
